x,y,z,intensity,gps_time,label,global_id
746058.10798340,2574347.27070557,451.06164551,15934,4518.54785156,30,708010003
746058.20148926,2574347.07130371,451.66433716,25700,4518.54785156,30,708010003
746058.17640381,2574347.09800659,451.58456421,12336,4518.54785156,30,708010003
746058.21748047,2574347.36228882,450.79605103,1285,4518.54785156,30,708010003
746058.14838867,2574347.12480103,451.50595093,23644,4518.54785156,30,708010003
746058.14747314,2574347.38590942,450.72564697,1285,4518.54785156,30,708010003
746058.11011963,2574347.15031372,451.43084717,19275,4518.54785156,30,708010003
746059.31599121,2574347.01209961,451.91204834,2570,4518.54785156,30,708010003
746058.10828857,2574347.18339478,451.34414673,19018,4518.54785156,30,708010003
746058.58839111,2574347.01429687,451.87405396,1799,4518.54785156,30,708010003
746058.10279541,2574347.21379028,451.25573730,20046,4518.54785156,30,708010003
746058.25452881,2574347.02519165,451.82684326,12336,4518.54785156,30,708010003
746058.11201172,2574347.24699341,451.15866089,18761,4518.54785156,30,708010003
746058.22932129,2574347.05268799,451.74615479,2056,4518.54785156,30,708010003
746058.20130615,2574347.07969604,451.66674805,24672,4518.54785156,30,708010003
746058.12208252,2574347.31669556,450.95693970,16705,4518.54785156,30,708010003
746058.09302979,2574347.18989502,451.35195923,16962,4518.54785156,30,708010003
746058.63569336,2574347.02641235,451.87155151,1799,4518.54785156,30,708010003
746058.10627441,2574347.22309814,451.25683594,20046,4518.54785156,30,708010003
746058.26618652,2574347.03440796,451.82754517,2056,4518.54785156,30,708010003
746058.11170654,2574347.25569092,451.16125488,18761,4518.54785156,30,708010003
746058.22047119,2574347.09001099,451.66503906,14392,4518.54785156,30,708010003
746058.12702637,2574347.32679687,450.95684814,15677,4518.54785156,30,708010003
746058.14478760,2574347.36619507,450.84225464,2313,4518.54785156,30,708010003
746058.13666992,2574347.40238892,450.73724365,1028,4518.54785156,30,708010003
746058.11707764,2574347.16819702,451.43325806,19275,4518.54785156,30,708010003
746058.09650879,2574347.19889770,451.35305786,19018,4518.54785156,30,708010003
746058.68519287,2574347.03898560,451.86883545,1799,4518.54785156,30,708010003
746058.10047607,2574347.23091064,451.26153564,20817,4518.54785156,30,708010003
746058.32722168,2574347.04719482,451.82125854,771,4518.54785156,30,708010003
746058.11677246,2574347.26548706,451.16143799,17990,4518.54785156,30,708010003
746058.21119385,2574347.06809937,451.75415039,23387,4518.54785156,30,708010003
746058.09101563,2574347.29429565,451.07705688,19275,4518.54785156,30,708010003
746058.18922119,2574347.12489258,451.58856201,15934,4518.54785156,30,708010003
746058.14259033,2574347.37510620,450.84585571,1028,4518.54785156,30,708010003
746058.13618164,2574347.14890991,451.51654053,21845,4518.54785156,30,708010003
746058.13007813,2574347.17829834,451.43154907,18761,4518.54785156,30,708010003
746058.10737305,2574347.20899902,451.35156250,19018,4518.54785156,30,708010003
746058.77607422,2574347.05448853,451.86175537,2570,4518.54785156,30,708010003
746058.08900146,2574347.23768555,451.26834106,20817,4518.54785156,30,708010003
746058.36048584,2574347.05839478,451.81893921,1028,4518.54785156,30,708010003
746058.12897949,2574347.27650391,451.15844727,16962,4518.54785156,30,708010003
746058.22462158,2574347.07759033,451.75415039,20046,4518.54785156,30,708010003
746058.09418945,2574347.30378662,451.07794189,19275,4518.54785156,30,708010003
746058.20441895,2574347.10551392,451.67333984,16448,4518.54785156,30,708010003
746058.11402588,2574347.34239136,450.96853638,12336,4518.54785156,30,708010003
746058.19270020,2574347.13389526,451.59014893,21074,4518.54785156,30,708010003
746058.14210205,2574347.38429199,450.84866333,1028,4518.54785156,30,708010003
746058.16840820,2574347.16139160,451.50985718,16191,4518.54785156,30,708010003
746058.12238770,2574347.41801392,450.75094604,1028,4518.54785156,30,708010003
746058.11652832,2574347.18510376,451.43826294,19789,4518.54785156,30,708010003
746058.14582520,2574347.46339355,450.62176514,3084,4518.54785156,30,708010003
746058.84718018,2574347.06928955,451.85705566,2313,4518.54785156,30,708010003
746058.10517578,2574347.24900757,451.26434326,23644,4518.54785156,30,708010003
746058.38380127,2574347.06910645,451.81814575,1028,4518.54785156,30,708010003
746058.11781006,2574347.28340088,451.16574097,18761,4518.54785156,30,708010003
746058.23609619,2574347.08720337,451.75454712,21074,4518.54785156,30,708010003
746058.18690186,2574347.36659180,450.93334961,3341,4518.54785156,30,708010003
746058.18470459,2574347.14179932,451.59463501,15934,4518.54785156,30,708010003
746058.15083008,2574347.16770874,451.51715088,22616,4518.54785156,30,708010003
746058.11799316,2574347.19389282,451.44006348,18761,4518.54785156,30,708010003
746058.11030273,2574347.22679077,451.35525513,19018,4518.54785156,30,708010003
746058.94007568,2574347.08610474,451.85003662,2570,4518.54785156,30,708010003
746058.10108643,2574347.25700317,451.26834106,21588,4518.54785156,30,708010003
746058.42890625,2574347.08210693,451.81454468,1028,4518.54785156,30,708010003
746058.10639648,2574347.29060303,451.17324829,18761,4518.54785156,30,708010003
746058.10401611,2574347.32359253,451.07806396,18504,4518.54785156,30,708010003
746058.20759277,2574347.12278687,451.67745972,2313,4518.54785156,30,708010003
746058.18122559,2574347.37480103,450.93875122,3341,4518.54785156,30,708010003
746058.16309814,2574347.14790283,451.60226440,17733,4518.54785156,30,708010003
746058.14802246,2574347.40479980,450.85046387,1028,4518.54785156,30,708010003
746058.12312012,2574347.43739258,450.75564575,1028,4518.54785156,30,708010003
746058.09870605,2574347.23390137,451.36184692,19018,4518.54785156,30,708010003
746059.03876953,2574347.10450684,451.84286499,2570,4518.54785156,30,708010003
746058.46607666,2574347.09431396,451.81195068,1028,4518.54785156,30,708010003
746058.11140137,2574347.30039917,451.17346191,17990,4518.54785156,30,708010003
746058.23151855,2574347.10420166,451.76034546,20046,4518.54785156,30,708010003
746058.10352783,2574347.33280884,451.08084106,17733,4518.54785156,30,708010003
746058.20722656,2574347.13160645,451.68005371,1028,4518.54785156,30,708010003
746058.16499023,2574347.38108765,450.94973755,3341,4518.54785156,30,708010003
746058.12867432,2574347.40971313,450.86373901,1028,4518.54785156,30,708010003
746058.18830566,2574347.19020020,451.51165771,514,4518.54785156,30,708010003
746058.13251953,2574347.44920288,450.75234985,1028,4518.54785156,30,708010003
746058.12482910,2574347.21229492,451.44284058,18761,4518.54785156,30,708010003
746058.12440186,2574347.48741089,450.64324951,1285,4518.54785156,30,708010003
746058.10010986,2574347.24269043,451.36373901,17990,4518.54785156,30,708010003
746059.16541748,2574347.12519775,451.83285522,3084,4518.54785156,30,708010003
746058.12220459,2574347.27848755,451.26504517,15420,4518.54785156,30,708010003
746058.52290039,2574347.10850464,451.80676270,1542,4518.54785156,30,708010003
746058.09229736,2574347.33949219,451.08856201,18504,4518.54785156,30,708010003
746058.20679932,2574347.14009033,451.68255615,15163,4518.54785156,30,708010003
746058.14521484,2574347.38609253,450.96234131,2570,4518.54785156,30,708010003
746058.17817383,2574347.19740234,451.51684570,1028,4518.54785156,30,708010003
746058.12360840,2574347.45640503,450.76016235,1028,4518.54785156,30,708010003
746058.12800293,2574347.22129761,451.44415283,18761,4518.54785156,30,708010003
746058.12220459,2574347.49629150,450.64715576,1285,4518.54785156,30,708010003
746059.30750732,2574347.14790283,451.82135010,771,4518.54785156,30,708010003
746058.09779053,2574347.28291260,451.27694702,19789,4518.54785156,30,708010003
746058.57758789,2574347.12290894,451.80194092,1799,4518.54785156,30,708010003
746058.11579590,2574347.31889282,451.17645264,16962,4518.54785156,30,708010003
746058.22681885,2574347.12058960,451.76605225,4626,4518.54785156,30,708010003
746058.19672852,2574347.14750610,451.68704224,24672,4518.54785156,30,708010003
746058.15510254,2574347.39759766,450.95974731,2570,4518.54785156,30,708010003
746058.17530518,2574347.17491089,451.60653687,1028,4518.54785156,30,708010003
746058.13087158,2574347.42900024,450.86734009,1028,4518.54785156,30,708010003
746058.15681152,2574347.20298706,451.52523804,1799,4518.54785156,30,708010003
746058.11982422,2574347.50529419,450.65115356,1285,4518.54785156,30,708010003
746058.11591797,2574347.26249634,451.36294556,19789,4518.54785156,30,708010003
746058.10651855,2574347.29310547,451.27593994,21845,4518.54785156,30,708010003
746058.62452393,2574347.13688599,451.79824829,1542,4518.54785156,30,708010003
746058.10187988,2574347.35929810,451.08883667,18504,4518.54785156,30,708010003
746058.20002441,2574347.15638672,451.68875122,25443,4518.54785156,30,708010003
746058.13349609,2574347.40199219,450.97323608,1285,4518.54785156,30,708010003
746058.19031982,2574347.18528687,451.60534668,1028,4518.54785156,30,708010003
746058.13367920,2574347.43901001,450.86825562,1028,4518.54785156,30,708010003
746058.15632324,2574347.21150146,451.52774048,5140,4518.54785156,30,708010003
746058.12562256,2574347.47581421,450.76376343,1028,4518.54785156,30,708010003
746058.12708740,2574347.23829590,451.44924927,18761,4518.54785156,30,708010003
746058.11921387,2574347.51469360,450.65396118,1285,4518.54785156,30,708010003
746058.10969238,2574347.27009521,451.36746216,15163,4518.54785156,30,708010003
746058.68311768,2574347.15229736,451.79315186,2056,4518.54785156,30,708010003
746058.11292725,2574347.33610474,451.18246460,17990,4518.54785156,30,708010003
746058.33167725,2574347.14909302,451.75305176,771,4518.54785156,30,708010003
746058.10126953,2574347.36820923,451.09155273,17733,4518.54785156,30,708010003
746058.12592773,2574347.40901123,450.97946167,1028,4518.54785156,30,708010003
746058.16657715,2574347.19081055,451.61346436,2313,4518.54785156,30,708010003
746058.13990479,2574347.44981323,450.86724854,1028,4518.54785156,30,708010003
746058.14240723,2574347.21800171,451.53393555,3341,4518.54785156,30,708010003
746058.14332275,2574347.48991333,450.75555420,1028,4518.54785156,30,708010003
746058.09992676,2574347.27659546,451.37313843,16962,4518.54785156,30,708010003
746058.10718994,2574347.31028687,451.28036499,20817,4518.54785156,30,708010003
746058.75947266,2574347.16999756,451.78573608,2313,4518.54785156,30,708010003
746058.10871582,2574347.34410034,451.18664551,17990,4518.54785156,30,708010003
746058.36060791,2574347.16081177,451.75064087,1028,4518.54833984,30,708010003
746058.09711914,2574347.37580811,451.09576416,17733,4518.54833984,30,708010003
746058.21650391,2574347.17500244,451.69015503,22616,4518.54833984,30,708010003
746058.13221436,2574347.41960083,450.97863770,1028,4518.54833984,30,708010003
746058.13758545,2574347.45811401,450.87084961,1028,4518.54833984,30,708010003
746058.15327148,2574347.22779785,451.53326416,3341,4518.54833984,30,708010003
746058.14759521,2574347.50019775,450.75524902,1028,4518.54833984,30,708010003
746058.12977295,2574347.25550781,451.45306396,18247,4518.54833984,30,708010003
746058.12598877,2574347.53529297,450.65423584,771,4518.54833984,30,708010003
746058.10670166,2574347.28639160,451.37313843,19018,4518.54833984,30,708010003
746058.83582764,2574347.18769775,451.77835083,2313,4518.54833984,30,708010003
746058.10810547,2574347.35249268,451.18914795,17990,4518.54833984,30,708010003
746058.38551025,2574347.17271362,451.74905396,1028,4518.54833984,30,708010003
746058.09278564,2574347.38380371,451.10003662,18504,4518.54833984,30,708010003
746058.20631104,2574347.18220459,451.69464111,21331,4518.54833984,30,708010003
746058.17322998,2574347.20869385,451.61663818,2056,4518.54833984,30,708010003
746058.14027100,2574347.46818481,450.87176514,1028,4518.54833984,30,708010003
746058.15528564,2574347.51179443,450.75314331,1028,4518.54833984,30,708010003
746058.14991455,2574347.26740967,451.44924927,16448,4518.54833984,30,708010003
746058.11701660,2574347.54240356,450.66244507,1285,4518.54833984,30,708010003
746058.08747559,2574347.32398926,451.29266357,20817,4518.54833984,30,708010003
746058.92377930,2574347.20820557,451.76995850,2570,4518.54833984,30,708010003
746058.11457520,2574347.36320435,451.18896484,17990,4518.54833984,30,708010003
746058.42011719,2574347.18629395,451.74606323,1028,4518.54833984,30,708010003
746058.12727051,2574347.43690430,450.98596191,1028,4518.54833984,30,708010003
746058.18232422,2574347.21848999,451.61694336,16448,4518.54833984,30,708010003
746058.15137939,2574347.48100220,450.86816406,1028,4518.54833984,30,708010003
746058.14069824,2574347.24339233,451.54165649,1028,4518.54833984,30,708010003
746058.16450195,2574347.52439819,450.75024414,1542,4518.54833984,30,708010003
746058.12672119,2574347.27210937,451.45886230,18761,4518.54833984,30,708010003
746058.11622314,2574347.55180298,450.66534424,1285,4518.54833984,30,708010003
746058.11292725,2574347.30519043,451.37594604,19018,4518.54833984,30,708010003
746058.09608154,2574347.33439575,451.29174805,19532,4518.54833984,30,708010003
746059.01771240,2574347.22929321,451.76074219,2570,4518.54833984,30,708010003
746058.10847168,2574347.37071167,451.19393921,16962,4518.54833984,30,708010003
746058.48798828,2574347.20390259,451.73754883,1028,4518.54833984,30,708010003
746058.10212402,2574347.40418945,451.10064697,18504,4518.54833984,30,708010003
746058.22071533,2574347.20161377,451.69683838,9766,4518.54833984,30,708010003
746058.11439209,2574347.44300781,450.99484253,1028,4518.54833984,30,708010003
746058.17969971,2574347.22660767,451.61996460,16705,4518.54833984,30,708010003
746058.18482666,2574347.49909912,450.85226440,1285,4518.54833984,30,708010003
746058.16370850,2574347.53379761,450.75314331,1028,4518.54833984,30,708010003
746058.11658936,2574347.27900635,451.46426392,17733,4518.54833984,30,708010003
746058.12519531,2574347.56401001,450.66195679,1285,4518.54833984,30,708010003
746059.15479736,2574347.25608765,451.74606323,2570,4518.54833984,30,708010003
746058.52460938,2574347.21751343,451.73416138,1028,4518.54833984,30,708010003
746058.10487061,2574347.41340576,451.10156250,17733,4518.54833984,30,708010003
746058.24909668,2574347.21391235,451.69345093,1028,4518.54833984,30,708010003
746058.12238770,2574347.45408569,450.99325562,1285,4518.54833984,30,708010003
746058.15778809,2574347.23188721,451.62756348,17476,4518.54833984,30,708010003
746058.19599609,2574347.51121460,450.84844971,1799,4518.54833984,30,708010003
746058.14307861,2574347.26039062,451.54565430,1028,4518.54833984,30,708010003
746058.15449219,2574347.54038940,450.76095581,771,4518.54833984,30,708010003
746058.13850098,2574347.29148804,451.45996094,19789,4518.54833984,30,708010003
746058.10407715,2574347.32038818,451.38354492,16962,4518.54833984,30,708010003
746058.10938721,2574347.35411011,451.29125977,21588,4518.54833984,30,708010003
746058.09797363,2574347.38578735,451.20294189,17990,4518.54833984,30,708010003
746058.55909424,2574347.23149048,451.73126221,1028,4518.54833984,30,708010003
746058.30292969,2574347.23020874,451.68536377,771,4518.54833984,30,708010003
746058.16688232,2574347.24128662,451.62765503,16448,4518.54833984,30,708010003
746058.17109375,2574347.51420532,450.86444092,514,4518.54833984,30,708010003
746058.15577393,2574347.27101074,451.54464722,1028,4518.54833984,30,708010003
746058.20368652,2574347.56410156,450.73416138,1028,4518.54833984,30,708010003
